Reference area,TIME_PERIOD,life_exp_norm,diff_ends_norm,earnings_norm,disp_income_norm,employment_norm,long_unemp_norm,safe_norm,housing_cost_norm,life_sat_norm,support_norm,reading_norm,L1_phys,L2_safety,L3_belonging,L4_esteem,L5_self_act,wellbeing_index
Finland,2023,0.8639999999999998,0.925,0.6570116833333334,0.775025,0.79989,0.8304868787168571,0.865,0.5357841172755637,0.7721242336499999,0.9541654845390001,,0.8944999999999999,0.7438662798876257,0.9541654845390001,0.7721242336499999,,
Finland,2024,,0.911,0.6599429333333333,0.787675,0.7882899999999999,0.8210988059937292,0.865,0.4613007707935495,0.78203191245,0.9541654845390001,,0.911,0.7305512516867686,0.9541654845390001,0.78203191245,,
France,2006,0.8360000000000002,0.842,0.5813102666666667,0.703325,0.71286,0.5867872233838853,0.695,0.42004249362267687,,0.9370613179430001,0.5508249877356,0.8390000000000001,0.6165541639455382,0.9370613179430001,,0.5508249877356,
France,2007,0.8519999999999999,0.839,0.5846536166666666,0.725875,0.7164499999999999,0.6458663436677278,0.695,0.4026174528660398,,0.9370613179430001,0.561372047108,0.8454999999999999,0.6284104022000724,0.9370613179430001,,0.561372047108,
France,2008,0.8560000000000002,0.841,0.5828992,0.725625,0.72194,0.694122878113314,0.636666666667,0.4121223901442641,,0.9272465851459999,0.5719191064803999,0.8485,0.6288960224874297,0.9272465851459999,,0.5719191064803999,
France,2009,0.86,0.8089999999999999,0.6120332666666667,0.739625,0.71306,0.6429421257341644,0.636666666667,0.4258005612056507,,0.9272465851459999,0.5824661658528,0.8345,0.6283546033789137,0.9272465851459999,,0.5824661658528,
France,2010,0.8719999999999999,0.798,0.6311230166666667,0.751675,0.71248,0.5820739798252748,0.636666666667,0.43747001813703024,,0.9272465851459999,0.5956194216770666,0.835,0.6252481135493286,0.9272465851459999,,0.5956194216770666,
France,2011,0.8919999999999999,0.803,0.6293941666666667,0.752425,0.7117100000000001,0.570687332255381,0.6566666666669999,0.43979928575424443,,0.9198502757599999,0.6087726775013335,0.8474999999999999,0.6267804085572154,0.9198502757599999,,0.6087726775013335,
France,2012,0.8839999999999998,0.8049999999999999,0.6356590166666666,0.7499,0.71513,0.5528644223674296,0.6566666666669999,0.48635133235170114,,0.9198502757599999,0.6219259333256,0.8444999999999998,0.6327619063421329,0.9198502757599999,,0.6219259333256,
France,2013,0.8960000000000002,0.793,0.6439607166666667,0.740425,0.7154600000000001,0.5167247901329792,0.6566666666669999,0.540060830056807,0.70531889489,0.9198502757599999,0.6136921447532,0.8445000000000001,0.6355496672539088,0.9198502757599999,0.70531889489,0.6136921447532,0.7721661109325333
France,2014,0.9160000000000003,0.793,0.6507226166666668,0.74975,0.71737,0.49083058246313604,0.696666666667,0.5197741288876173,,0.883784517666,0.6054583561807999,0.8545000000000001,0.6375189991140701,0.883784517666,,0.6054583561807999,
France,2015,0.8960000000000002,0.801,0.6600052,0.755925,0.71844,0.48357109241677976,0.696666666667,0.5346011878468302,,0.883784517666,0.5972245676084001,0.8485000000000001,0.6415348578217683,0.883784517666,,0.5972245676084001,
France,2016,0.9080000000000001,0.808,0.6714074999999999,0.767925,0.72328,0.4811987076598834,0.696666666667,0.5329793237887162,,0.883784517666,0.5882916840013331,0.8580000000000001,0.6455761996859333,0.883784517666,,0.5882916840013331,
France,2017,0.9080000000000001,0.819,0.6853346333333333,0.780775,0.72878,0.5195557364598101,0.733333333333,0.5060313029881678,,0.931064163906,0.5793588003942668,0.8635,0.6589683343523852,0.931064163906,,0.5793588003942668,
France,2018,0.9119999999999999,0.817,0.6840298666666667,0.7843,0.73473,0.5771245216805005,0.733333333333,0.5013836114647885,0.7254388385799999,0.931064163906,0.5704259167872001,0.8644999999999999,0.6691502221908259,0.931064163906,0.7254388385799999,0.5704259167872001,0.7887621223014823
France,2019,0.92,0.832,0.6938634666666667,0.801275,0.7385299999999999,0.623392210899175,0.733333333333,0.48630513314283175,0.7100373231033333,0.931064163906,0.5516694375904001,0.876,0.6794498573402789,0.931064163906,0.7100373231033333,0.5516694375904001,0.7920133308959018
France,2020,0.8919999999999999,0.815,0.64317955,0.78235,0.7391500000000001,0.6639926294832955,0.743333333333,0.4767798862630366,0.6946358076266667,0.9077776803000001,0.5329129583936001,0.8534999999999999,0.6747975665132221,0.9077776803000001,0.6946358076266667,0.5329129583936001,0.7749692612749934
France,2021,0.8960000000000002,0.834,0.6816791166666667,0.82295,0.75389,0.7365463849457633,0.743333333333,0.46407073354752915,0.6792342921500001,0.9077776803000001,0.5141564791968001,0.8650000000000001,0.7004115947488265,0.9077776803000001,0.6792342921500001,0.5141564791968001,0.7820490681409508
France,2022,0.8919999999999999,0.783,0.6859406166666666,0.827125,0.7604500000000001,0.7747154953040389,0.743333333333,0.41770347960038745,0.69669646335,0.9077776803000001,0.4954000000000001,0.8374999999999999,0.7015446541506822,0.9077776803000001,0.69669646335,0.4954000000000001,0.7733022751996705
France,2023,0.92,0.779,0.6690090333333334,0.835875,0.7637999999999999,0.7993494947363986,0.73,0.3549786763520897,0.71474378325,0.871300047697,,0.8495,0.6921687007369703,0.871300047697,0.71474378325,,
Germany,2006,0.7960000000000003,0.919,0.6756167833333333,0.8072,0.7218000000000001,0.32111282661277685,0.735,0.3826389877633588,,0.9405255004059999,0.5797776717280001,0.8575000000000002,0.6072280996182448,0.9405255004059999,,0.5797776717280001,
Germany,2007,0.8039999999999998,0.9390000000000001,0.6725564833333334,0.8125,0.73992,0.42984750132488825,0.735,0.3493619921916846,,0.9405255004059999,0.5829251918521331,0.8714999999999999,0.6231976628083178,0.9405255004059999,,0.5829251918521331,
Germany,2008,0.8080000000000002,0.933,0.6770565333333334,0.821725,0.75039,0.5436703543393865,0.73,0.38269280648888704,,0.925068984479,0.5860727119762666,0.8705,0.6509224490269344,0.925068984479,,0.5860727119762666,
